Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1861-01-01,1861,1,1,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-02,1861,1,2,,0,,-3.9,,-2,,20,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-03,1861,1,3,,-7.8,,-8.9,,-8.4,,26.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-04,1861,1,4,,-5.6,,-12.8,,-9.2,,27.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-05,1861,1,5,,-4.4,,-10,,-7.2,,25.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-06,1861,1,6,,0,,-7.8,,-3.9,,21.9,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-07,1861,1,7,,-1.7,,-5,,-3.4,,21.4,,0,,1.3,,7.6,,8.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-08,1861,1,8,,-3.9,,-8.3,,-6.1,,24.1,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-09,1861,1,9,,-3.9,,-7.2,,-5.6,,23.6,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-10,1861,1,10,,-5,,-8.9,,-7,,25,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-11,1861,1,11,,-15.6,,-20.6,,-18.1,,36.1,,0,,0,,10.2,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-12,1861,1,12,,-18.3,,-21.7,,-20,,38,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-13,1861,1,13,,-10,,-23.9,,-17,,35,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-14,1861,1,14,,-2.8,,-13.3,,-8.1,,26.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-15,1861,1,15,,-1.1,,-6.1,,-3.6,,21.6,,0,,3.6,,0,T,3.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-16,1861,1,16,,2.2,,-3.9,,-0.9,,18.9,,0,,12.2,,0,T,12.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-17,1861,1,17,,-1.1,,-3.3,,-2.2,,20.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-18,1861,1,18,,2.8,,-4.4,,-0.8,,18.8,,0,,0,,7.6,,7.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-19,1861,1,19,,0,,-2.8,,-1.4,,19.4,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1861-01-20,1861,1,20,,-4.4,,-6.7,,-5.6,,23.6,,0,,0,,0.3,,0.3,,,,,,,
