Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1916-01-01,1916,1,1,,3.3,,-1.7,,0.8,,17.2,,0,,5.3,,0,,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-02,1916,1,2,,4.4,,0,,2.2,,15.8,,0,,6.4,,0,T,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-03,1916,1,3,,2.8,,-2.8,,0,,18,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-04,1916,1,4,,4.4,,-3.3,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-05,1916,1,5,,7.8,,3.3,,5.6,,12.4,,0,,5.3,,0,T,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-06,1916,1,6,,3.9,,-8.9,,-2.5,,20.5,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-07,1916,1,7,,-5.6,,-11.1,,-8.4,,26.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-08,1916,1,8,,-5,,-13.9,,-9.5,,27.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-09,1916,1,9,,1.7,,-6.1,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-10,1916,1,10,,5.6,,1.1,,3.4,,14.6,,0,,1.3,,0.8,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-11,1916,1,11,,5,,-5.6,,-0.3,,18.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-12,1916,1,12,,3.9,,-8.3,,-2.2,,20.2,,0,,6.1,,0.8,,6.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-13,1916,1,13,,6.1,,-7.2,,-0.6,,18.6,,0,,3,,0.3,,3.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-14,1916,1,14,,-6.7,,-17.2,,-12,,30,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-15,1916,1,15,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-16,1916,1,16,,-3.9,,-11.7,,-7.8,,25.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-17,1916,1,17,,-8.3,,-16.1,,-12.2,,30.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-18,1916,1,18,,-7.8,,-12.8,,-10.3,,28.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-19,1916,1,19,,-3.9,,-12.2,,-8.1,,26.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-20,1916,1,20,,3.3,,-6.7,,-1.7,,19.7,,0,,0.8,,3.8,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1916-01-21,1916,1,21,,8.3,,2.2,,5.3,,12.7,,0,,1.5,,0,,1.5,,,,,,,
