Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1884-01-01,1884,1,1,,-5.6,,-10,,-7.8,,25.8,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-02,1884,1,2,,0,,-10,,-5,,23,,0,,0,,8.6,,8.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-03,1884,1,3,,-5,,-16.1,,-10.6,,28.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-04,1884,1,4,,-15,,-18.3,,-16.7,,34.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-05,1884,1,5,,-11.1,,-19.4,,-15.3,,33.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-06,1884,1,6,,-10,,-15.6,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-07,1884,1,7,,-8.3,,-13.3,,-10.8,,28.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-08,1884,1,8,,-3.9,,-13.9,,-8.9,,26.9,,0,,0,,28.2,,28.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-09,1884,1,9,,-4.4,,-8.9,,-6.7,,24.7,,0,,0,,11.7,,11.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-10,1884,1,10,,-2.2,,-10,,-6.1,,24.1,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-11,1884,1,11,,-1.7,,-12.2,,-7,,25,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-12,1884,1,12,,-4.4,,-11.1,,-7.8,,25.8,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-13,1884,1,13,,3.3,,-8.3,,-2.5,,20.5,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-14,1884,1,14,,1.1,,-17.8,,-8.4,,26.4,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-15,1884,1,15,,-15,,-22.8,,-18.9,,36.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-16,1884,1,16,,-9.4,,-16.7,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-17,1884,1,17,,-1.1,,-10,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-18,1884,1,18,,1.1,,-7.8,,-3.4,,21.4,,0,,0,T,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-19,1884,1,19,,-7.8,,-17.2,,-12.5,,30.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-20,1884,1,20,,-9.4,,-20,,-14.7,,32.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-21,1884,1,21,,-7.2,,-11.7,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-22,1884,1,22,,-2.8,,-11.1,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-23,1884,1,23,,-2.2,,-16.7,,-9.5,,27.5,,0,,0,,10.9,,10.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1884-01-24,1884,1,24,,-16.7,,-22.8,,-19.8,,37.8,,0,,0,,1.3,,1.3,,,,,,,
