Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1912-01-01,1912,1,1,,-0.6,,-5,,-2.8,,20.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-02,1912,1,2,,-3.3,,-7.2,,-5.3,,23.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-03,1912,1,3,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-04,1912,1,4,,-3.9,,-10,,-7,,25,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-05,1912,1,5,,-8.3,,-17.8,,-13.1,,31.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-06,1912,1,6,,-12.8,,-23.3,,-18.1,,36.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-07,1912,1,7,,-11.7,,-17.2,,-14.5,,32.5,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-08,1912,1,8,,-2.2,,-17.8,,-10,,28,,0,,0,,15.7,,15.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-09,1912,1,9,,-0.6,,-13.9,,-7.3,,25.3,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-10,1912,1,10,,-12.8,,-18.3,,-15.6,,33.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-11,1912,1,11,,-11.1,,-18.3,,-14.7,,32.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-12,1912,1,12,,-17.8,,-22.8,,-20.3,,38.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-13,1912,1,13,,-10.6,,-24.4,,-17.5,,35.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-14,1912,1,14,,-5,,-13.3,,-9.2,,27.2,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-15,1912,1,15,,-4.4,,-13.9,,-9.2,,27.2,,0,,0,,1.5,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-16,1912,1,16,,-10.6,,-18.3,,-14.5,,32.5,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-17,1912,1,17,,-4.4,,-13.9,,-9.2,,27.2,,0,,0,T,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-18,1912,1,18,,3.9,,-4.4,,-0.3,,18.3,,0,,9.4,,1.3,,10.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-19,1912,1,19,,3.3,,-12.8,,-4.8,,22.8,,0,,0,,4.8,,4.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-20,1912,1,20,,-7.8,,-14.4,,-11.1,,29.1,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-21,1912,1,21,,-6.1,,-11.1,,-8.6,,26.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-22,1912,1,22,,-4.4,,-9.4,,-6.9,,24.9,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-23,1912,1,23,,-2.2,,-7.2,,-4.7,,22.7,,0,,0,,6.4,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-24,1912,1,24,,-5,,-13.9,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-25,1912,1,25,,-10,,-20,,-15,,33,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-26,1912,1,26,,-10.6,,-18.3,,-14.5,,32.5,,0,,0,,7.1,,7.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-27,1912,1,27,,-8.9,,-16.7,,-12.8,,30.8,,0,,0,,1.8,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-28,1912,1,28,,-5.6,,-18.9,,-12.3,,30.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-29,1912,1,29,,0,,-5.6,,-2.8,,20.8,,0,,13.2,,2.3,,15.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-30,1912,1,30,,-2.2,,-5.6,,-3.9,,21.9,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-01-31,1912,1,31,,-4.4,,-12.2,,-8.3,,26.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-01,1912,2,1,,-1.1,,-12.2,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-02,1912,2,2,,-2.8,,-7.8,,-5.3,,23.3,,0,,0,,4.1,,4.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-03,1912,2,3,,-7.2,,-15,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-04,1912,2,4,,-11.1,,-17.2,,-14.2,,32.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-05,1912,2,5,,-8.9,,-17.2,,-13.1,,31.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-06,1912,2,6,,-3.3,,-11.7,,-7.5,,25.5,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-07,1912,2,7,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-08,1912,2,8,,-5.6,,-16.7,,-11.2,,29.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-09,1912,2,9,,-12.2,,-21.7,,-17,,35,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-10,1912,2,10,,-17.2,,-28.3,,-22.8,,40.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-11,1912,2,11,,-13.9,,-21.1,,-17.5,,35.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-12,1912,2,12,,-9.4,,-18.3,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-13,1912,2,13,,-2.2,,-16.7,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-14,1912,2,14,,0.6,,-11.7,,-5.6,,23.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-15,1912,2,15,,0,,-5.6,,-2.8,,20.8,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-16,1912,2,16,,-0.6,,-3.3,,-2,,20,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-17,1912,2,17,,3.3,,-2.2,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-18,1912,2,18,,2.2,,-3.9,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-19,1912,2,19,,5.6,,-1.1,,2.3,,15.7,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-20,1912,2,20,,2.2,,-6.1,,-2,,20,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1912-02-21,1912,2,21,,-5.6,,-11.1,,-8.4,,26.4,,0,,0,,12.7,,12.7,,,,,,,
