Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1915-01-01,1915,1,1,,0.6,,-13.3,,-6.4,,24.4,,0,,0,,2,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-02,1915,1,2,,3.9,,-8.3,,-2.2,,20.2,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-03,1915,1,3,,-7.8,,-15,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-04,1915,1,4,,0.6,,-10.6,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-05,1915,1,5,,5.6,,-9.4,,-1.9,,19.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-06,1915,1,6,,4.4,,-1.7,,1.4,,16.6,,0,,15.2,,0,,15.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-07,1915,1,7,,6.1,,-1.7,,2.2,,15.8,,0,,3.8,,0,T,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-08,1915,1,8,,0,,-3.3,,-1.7,,19.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-09,1915,1,9,,-1.1,,-4.4,,-2.8,,20.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1915-01-10,1915,1,10,,-3.3,,-8.9,,-6.1,,24.1,,0,,0,,0,T,0,T,,,,,,
