Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1848-01-01,1848,1,1,,7.2,,5.6,,6.4,,11.6,,0,,6.6,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-02,1848,1,2,,10.6,,-1.1,,4.8,,13.2,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-03,1848,1,3,,1.7,,-0.6,,0.6,,17.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-04,1848,1,4,,3.3,,-2.8,,0.3,,17.7,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-05,1848,1,5,,1.1,,-7.8,,-3.4,,21.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-06,1848,1,6,,2.2,,-11.7,,-4.8,,22.8,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-07,1848,1,7,,-10,,-11.7,,-10.9,,28.9,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-08,1848,1,8,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-09,1848,1,9,,0.6,,-10.6,,-5,,23,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-10,1848,1,10,,-10,,-11.7,,-10.9,,28.9,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-11,1848,1,11,,-17.2,,-22.8,,-20,,38,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-12,1848,1,12,,-5.6,,-13.9,,-9.8,,27.8,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-13,1848,1,13,,0,,-6.7,,-3.4,,21.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-14,1848,1,14,,2.8,,1.7,,2.3,,15.7,,0,,24.1,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-15,1848,1,15,,4.4,,2.2,,3.3,,14.7,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-16,1848,1,16,,8.3,,-2.2,,3.1,,14.9,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-17,1848,1,17,,0.6,,-5,,-2.2,,20.2,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-18,1848,1,18,,-0.6,,-6.7,,-3.7,,21.7,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-19,1848,1,19,,-1.1,,-14.4,,-7.8,,25.8,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-20,1848,1,20,,-1.7,,-7.8,,-4.8,,22.8,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-21,1848,1,21,,5,,-3.9,,0.6,,17.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-22,1848,1,22,,7.2,,-10,,-1.4,,19.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-23,1848,1,23,,-1.7,,-8.3,,-5,,23,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-24,1848,1,24,,-4.4,,-8.3,,-6.4,,24.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-25,1848,1,25,,0,,-4.4,,-2.2,,20.2,,0,,0.3,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-26,1848,1,26,,3.9,,1.7,,2.8,,15.2,,0,,19.6,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-27,1848,1,27,,4.4,,2.8,,3.6,,14.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-28,1848,1,28,,5.6,,-1.1,,2.3,,15.7,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-29,1848,1,29,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-30,1848,1,30,,0,,-5.6,,-2.8,,20.8,,0,,6.4,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-01-31,1848,1,31,,0,,-5,,-2.5,,20.5,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-02-01,1848,2,1,,3.9,,-4.4,,-0.3,,18.3,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-02-02,1848,2,2,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,,,,,,,,,,
-79.4,43.67,TORONTO,6158350,1848-02-03,1848,2,3,,2.2,,-2.8,,-0.3,,18.3,,0,,0,,,,,,,,,,,
