Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1909-01-01,1909,1,1,,-3.3,,-9.4,,-6.4,,24.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-02,1909,1,2,,0.6,,-8.3,,-3.9,,21.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-03,1909,1,3,,4.4,,0,,2.2,,15.8,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-04,1909,1,4,,8.3,,2.8,,5.6,,12.4,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-05,1909,1,5,,6.7,,0,,3.4,,14.6,,0,,6.1,,0,,6.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-06,1909,1,6,,0.6,,-12.8,,-6.1,,24.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-07,1909,1,7,,-11.1,,-16.7,,-13.9,,31.9,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-08,1909,1,8,,-3.9,,-14.4,,-9.2,,27.2,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-09,1909,1,9,,2.2,,-4.4,,-1.1,,19.1,,0,,0.3,,0,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1909-01-10,1909,1,10,,2.2,,0,,1.1,,16.9,,0,,1.5,,0,T,1.5,,,,,,,
