Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1858-01-01,1858,1,1,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-02,1858,1,2,,1.7,,-6.7,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-03,1858,1,3,,4.4,,-7.2,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-04,1858,1,4,,6.7,,1.1,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-05,1858,1,5,,1.7,,-1.7,,0,,18,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-06,1858,1,6,,-1.7,,-8.9,,-5.3,,23.3,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-07,1858,1,7,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-08,1858,1,8,,1.7,,-11.1,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-09,1858,1,9,,3.3,,-6.1,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-10,1858,1,10,,4.4,,-10,,-2.8,,20.8,,0,,13.2,,0,,13.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-11,1858,1,11,,7.8,,0,,3.9,,14.1,,0,,2.3,,0,,2.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1858-01-12,1858,1,12,,2.2,,0.6,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
