Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1866-01-01,1866,1,1,,2.2,,0,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-02,1866,1,2,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-03,1866,1,3,,0,,-6.1,,-3.1,,21.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-04,1866,1,4,,-5,,-10.6,,-7.8,,25.8,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-05,1866,1,5,,-9.4,,-22.2,,-15.8,,33.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-06,1866,1,6,,-14.4,,-17.2,,-15.8,,33.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-07,1866,1,7,,-21.1,,-25,,-23.1,,41.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-08,1866,1,8,,-13.3,,-25.6,,-19.5,,37.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-09,1866,1,9,,-7.2,,-19.4,,-13.3,,31.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-10,1866,1,10,,-2.2,,-13.9,,-8.1,,26.1,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1866-01-11,1866,1,11,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,3,,3,,,,,,,
