Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1952-01-01,1952,1,1,,7.2,,3.3,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-02,1952,1,2,,-0.6,,-2.8,,-1.7,,19.7,,0,,0,,8.9,,8.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-03,1952,1,3,,-0.6,,-5.6,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-04,1952,1,4,,1.1,,-6.7,,-2.8,,20.8,,0,,0,T,10.2,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-05,1952,1,5,,1.1,,-3.3,,-1.1,,19.1,,0,,0,T,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-06,1952,1,6,,-1.1,,-5.6,,-3.4,,21.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-07,1952,1,7,,-1.1,,-11.1,,-6.1,,24.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-08,1952,1,8,,-0.6,,-4.4,,-2.5,,20.5,,0,,0,,6.4,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-09,1952,1,9,,0.6,,-7.8,,-3.6,,21.6,,0,,0,T,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-10,1952,1,10,,-2.2,,-7.8,,-5,,23,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-11,1952,1,11,,1.7,,-3.3,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-12,1952,1,12,,2.8,,-2.2,,0.3,,17.7,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-13,1952,1,13,,3.3,,0,,1.7,,16.3,,0,,0.3,,0,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-14,1952,1,14,,7.8,,0.6,,4.2,,13.8,,0,,5.6,,0,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-15,1952,1,15,,9.4,,1.7,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-16,1952,1,16,,1.7,,-2.2,,-0.3,,18.3,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-17,1952,1,17,,9.4,,-2.8,,3.3,,14.7,,0,,0.3,,0,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1952-01-18,1952,1,18,,1.1,,-2.8,,-0.9,,18.9,,0,,0,,0,T,0,T,,,,,,
