Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1886-01-01,1886,1,1,,2.2,,-0.6,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-02,1886,1,2,,2.2,,-0.6,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-03,1886,1,3,,5.6,,1.1,,3.4,,14.6,,0,,21.3,,0,,21.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-04,1886,1,4,,8.3,,3.9,,6.1,,11.9,,0,,33,,0,,33,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-05,1886,1,5,,5.6,,-10,,-2.2,,20.2,,0,,0.3,,0.8,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-06,1886,1,6,,-10,,-16.7,,-13.4,,31.4,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-07,1886,1,7,,-12.2,,-17.8,,-15,,33,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-08,1886,1,8,,-12.2,,-20,,-16.1,,34.1,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-09,1886,1,9,,-13.3,,-17.2,,-15.3,,33.3,,0,,0,,5.6,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-10,1886,1,10,,-12.2,,-17.8,,-15,,33,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-11,1886,1,11,,-13.9,,-25,,-19.5,,37.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-12,1886,1,12,,-11.1,,-25.6,,-18.4,,36.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-13,1886,1,13,,-9.4,,-15.6,,-12.5,,30.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-14,1886,1,14,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1886-01-15,1886,1,15,,0,,-11.7,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
