Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1881-01-01,1881,1,1,,-8.9,,-16.1,,-12.5,,30.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-02,1881,1,2,,-3.3,,-15.6,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-03,1881,1,3,,-0.6,,-16.1,,-8.4,,26.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-04,1881,1,4,,-3.9,,-14.4,,-9.2,,27.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-05,1881,1,5,,-0.6,,-10.6,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-06,1881,1,6,,0,,-2.8,,-1.4,,19.4,,0,,0,,9.4,,9.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-07,1881,1,7,,-1.7,,-6.1,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-08,1881,1,8,,-6.1,,-16.1,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-09,1881,1,9,,-3.3,,-13.3,,-8.3,,26.3,,0,,0,,3,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-10,1881,1,10,,-5,,-15.6,,-10.3,,28.3,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-11,1881,1,11,,-7.2,,-18.9,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-12,1881,1,12,,-0.6,,-15.6,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-13,1881,1,13,,3.3,,-5.6,,-1.2,,19.2,,0,,4.6,,0.3,,4.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-14,1881,1,14,,-5,,-19.4,,-12.2,,30.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-15,1881,1,15,,-7.2,,-20.6,,-13.9,,31.9,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-16,1881,1,16,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,2.3,,2.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-17,1881,1,17,,-4.4,,-15,,-9.7,,27.7,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-18,1881,1,18,,-3.9,,-18.9,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-19,1881,1,19,,-5,,-11.1,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-20,1881,1,20,,-1.7,,-8.3,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-21,1881,1,21,,-2.2,,-5,,-3.6,,21.6,,0,,0,,16,,16,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-22,1881,1,22,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,5.3,,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-23,1881,1,23,,-7.8,,-15,,-11.4,,29.4,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-24,1881,1,24,,-7.2,,-17.8,,-12.5,,30.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-25,1881,1,25,,-5.6,,-9.4,,-7.5,,25.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-26,1881,1,26,,-6.1,,-12.8,,-9.5,,27.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-27,1881,1,27,,-11.1,,-17.2,,-14.2,,32.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-28,1881,1,28,,-7.2,,-14.4,,-10.8,,28.8,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-29,1881,1,29,,-7.2,,-14.4,,-10.8,,28.8,,0,,0,,4.1,,4.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1881-01-30,1881,1,30,,-6.1,,-13.3,,-9.7,,27.7,,0,,0,,3.8,,3.8,,,,,,,
