Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1870-01-01,1870,1,1,,2.8,,-1.1,,0.9,,17.1,,0,,0,,10.2,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-02,1870,1,2,,3.3,,-2.2,,0.6,,17.4,,0,,25.4,,2.5,,27.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-03,1870,1,3,,3.3,,-1.7,,0.8,,17.2,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-04,1870,1,4,,-1.7,,-5.6,,-3.7,,21.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-05,1870,1,5,,1.7,,-15.6,,-7,,25,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-06,1870,1,6,,1.7,,-5.6,,-2,,20,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-07,1870,1,7,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,10.2,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-08,1870,1,8,,-5,,-12.2,,-8.6,,26.6,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-09,1870,1,9,,-6.1,,-19.4,,-12.8,,30.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-10,1870,1,10,,1.1,,-9.4,,-4.2,,22.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-11,1870,1,11,,1.7,,-6.1,,-2.2,,20.2,,0,,9.9,,0.5,,10.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-12,1870,1,12,,3.3,,-0.6,,1.4,,16.6,,0,,8.1,,5.1,,13.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-13,1870,1,13,,-9.4,,-14.4,,-11.9,,29.9,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-14,1870,1,14,,1.1,,-18.9,,-8.9,,26.9,,0,,6.9,,10.2,,17,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-15,1870,1,15,,4.4,,-15.6,,-5.6,,23.6,,0,,4.3,,0,,4.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-16,1870,1,16,,6.1,,-1.7,,2.2,,15.8,,0,,8.9,,0,,8.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-17,1870,1,17,,7.2,,-0.6,,3.3,,14.7,,0,,12.7,,0,,12.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-18,1870,1,18,,-5,,-8.3,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-19,1870,1,19,,-2.8,,-11.7,,-7.3,,25.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-20,1870,1,20,,1.7,,-5.6,,-2,,20,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-21,1870,1,21,,-3.3,,-5,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-22,1870,1,22,,5,,-10,,-2.5,,20.5,,0,,10.7,,0,,10.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-23,1870,1,23,,0.6,,-2.8,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-24,1870,1,24,,-5,,-11.7,,-8.4,,26.4,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-25,1870,1,25,,1.7,,-8.9,,-3.6,,21.6,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-26,1870,1,26,,3.3,,-4.4,,-0.6,,18.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-27,1870,1,27,,-1.1,,-5,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-28,1870,1,28,,-1.7,,-12.2,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-29,1870,1,29,,1.7,,-6.7,,-2.5,,20.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-30,1870,1,30,,0.6,,-4.4,,-1.9,,19.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-01-31,1870,1,31,,-1.1,,-8.9,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-01,1870,2,1,,-3.9,,-7.8,,-5.9,,23.9,,0,,0,,6.4,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-02,1870,2,2,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-03,1870,2,3,,-7.8,,-12.2,,-10,,28,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-04,1870,2,4,,-5.6,,-12.2,,-8.9,,26.9,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-05,1870,2,5,,0,,-10,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-06,1870,2,6,,0,,-10,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-07,1870,2,7,,-0.6,,-6.1,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-08,1870,2,8,,0,,-4.4,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-09,1870,2,9,,1.7,,-3.3,,-0.8,,18.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-10,1870,2,10,,-1.7,,-4.4,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-11,1870,2,11,,2.2,,-11.7,,-4.8,,22.8,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-12,1870,2,12,,3.3,,-4.4,,-0.6,,18.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-13,1870,2,13,,-0.6,,-15,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-14,1870,2,14,,1.7,,-9.4,,-3.9,,21.9,,0,,0,,2,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-15,1870,2,15,,0.6,,-2.8,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-16,1870,2,16,,2.2,,-8.3,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-17,1870,2,17,,5,,-2.2,,1.4,,16.6,,0,,13.2,,7.6,,20.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-18,1870,2,18,,-4.4,,-10,,-7.2,,25.2,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-19,1870,2,19,,-10,,-15.6,,-12.8,,30.8,,0,,0,,8.9,,8.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-20,1870,2,20,,-10.6,,-12.2,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-21,1870,2,21,,-12.8,,-21.7,,-17.3,,35.3,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-22,1870,2,22,,-8.3,,-15.6,,-12,,30,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-23,1870,2,23,,-3.3,,-12.8,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-24,1870,2,24,,-8.3,,-12.8,,-10.6,,28.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-25,1870,2,25,,1.1,,-17.2,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-26,1870,2,26,,-0.6,,-9.4,,-5,,23,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-27,1870,2,27,,-1.1,,-3.9,,-2.5,,20.5,,0,,0,T,11.4,,11.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-02-28,1870,2,28,,1.1,,-4.4,,-1.7,,19.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-01,1870,3,1,,-0.6,,-8.3,,-4.5,,22.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-02,1870,3,2,,-6.7,,-11.1,,-8.9,,26.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-03,1870,3,3,,-3.9,,-15,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-04,1870,3,4,,-2.8,,-11.1,,-7,,25,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-05,1870,3,5,,0,,-7.2,,-3.6,,21.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-06,1870,3,6,,-1.1,,-6.7,,-3.9,,21.9,,0,,0,,6.4,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-07,1870,3,7,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1870-03-08,1870,3,8,,-1.1,,-6.7,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
