Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1954-01-01,1954,1,1,,3.3,,-6.7,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-02,1954,1,2,,6.7,,-5.6,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-03,1954,1,3,,3.3,,-5.6,,-1.2,,19.2,,0,,0,T,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-04,1954,1,4,,-2.2,,-9.4,,-5.8,,23.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-05,1954,1,5,,-2.8,,-4.4,,-3.6,,21.6,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-06,1954,1,6,,-3.3,,-6.7,,-5,,23,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-07,1954,1,7,,-5,,-8.9,,-7,,25,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-08,1954,1,8,,-4.4,,-15,,-9.7,,27.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-09,1954,1,9,,-3.9,,-10.6,,-7.3,,25.3,,0,,0,T,1.5,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-10,1954,1,10,,-15,,-18.9,,-17,,35,,0,,0,,4.6,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-11,1954,1,11,,-12.2,,-17.8,,-15,,33,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-12,1954,1,12,,-11.7,,-17.8,,-14.8,,32.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-13,1954,1,13,,-4.4,,-17.8,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-14,1954,1,14,,1.1,,-10,,-4.5,,22.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-15,1954,1,15,,3.9,,0,,2,,16,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-16,1954,1,16,,2.2,,-6.1,,-2,,20,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-17,1954,1,17,,-10,,-20.6,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-18,1954,1,18,,-1.1,,-13.3,,-7.2,,25.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1954-01-19,1954,1,19,,3.9,,-2.8,,0.6,,17.4,,0,,3.8,,0,T,3.8,,,,,,,
