Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1918-01-01,1918,1,1,,-10.6,,-17.8,,-14.2,,32.2,,0,,0,,2.8,,2.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-02,1918,1,2,,-9.4,,-15,,-12.2,,30.2,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-03,1918,1,3,,-15,,-21.7,,-18.4,,36.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-04,1918,1,4,,-7.8,,-20,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-05,1918,1,5,,-3.3,,-13.9,,-8.6,,26.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-06,1918,1,6,,-6.7,,-13.9,,-10.3,,28.3,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-07,1918,1,7,,0.6,,-6.7,,-3.1,,21.1,,0,,0,T,11.4,,11.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-08,1918,1,8,,-2.8,,-8.3,,-5.6,,23.6,,0,,0,,1.5,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-09,1918,1,9,,-5.6,,-10.6,,-8.1,,26.1,,0,,0,,4.6,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-10,1918,1,10,,-1.7,,-10,,-5.9,,23.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-11,1918,1,11,,-2.2,,-5,,-3.6,,21.6,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-12,1918,1,12,,0.6,,-20.6,,-10,,28,,0,,0,,6.1,,6.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-13,1918,1,13,,-12.2,,-20,,-16.1,,34.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-14,1918,1,14,,-5.6,,-13.3,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-15,1918,1,15,,-4.4,,-10.6,,-7.5,,25.5,,0,,0,,4.6,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-16,1918,1,16,,-6.7,,-12.8,,-9.8,,27.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-17,1918,1,17,,-5,,-7.8,,-6.4,,24.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-18,1918,1,18,,-6.7,,-15,,-10.9,,28.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-19,1918,1,19,,-12.2,,-17.2,,-14.7,,32.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-20,1918,1,20,,-7.2,,-18.3,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-21,1918,1,21,,-6.7,,-15.6,,-11.2,,29.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-22,1918,1,22,,-3.3,,-11.1,,-7.2,,25.2,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-23,1918,1,23,,-7.2,,-12.2,,-9.7,,27.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-24,1918,1,24,,-6.1,,-12.8,,-9.5,,27.5,,0,,0,,5.8,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-25,1918,1,25,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,1.5,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-26,1918,1,26,,-4.4,,-18.9,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-27,1918,1,27,,-14.4,,-22.2,,-18.3,,36.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-28,1918,1,28,,-7.8,,-18.9,,-13.4,,31.4,,0,,0,,10.2,,10.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-29,1918,1,29,,-7.2,,-13.9,,-10.6,,28.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-30,1918,1,30,,-6.7,,-18.3,,-12.5,,30.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1918-01-31,1918,1,31,,-10,,-15.6,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-02-01,1918,2,1,,-14.4,,-22.2,,-18.3,,36.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1918-02-02,1918,2,2,,-7.2,,-17.2,,-12.2,,30.2,,0,,0,,0,,0,,,,,,,
