Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1887-01-01,1887,1,1,,-10.6,,-18.3,,-14.5,,32.5,,0,,0,,5.3,,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-02,1887,1,2,,-16.7,,-25.6,,-21.2,,39.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-03,1887,1,3,,-8.3,,-27.2,,-17.8,,35.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-04,1887,1,4,,-4.4,,-12.8,,-8.6,,26.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-05,1887,1,5,,-2.8,,-7.2,,-5,,23,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-06,1887,1,6,,-5.6,,-12.2,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-07,1887,1,7,,-9.4,,-17.8,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-08,1887,1,8,,-12.2,,-18.3,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-09,1887,1,9,,-5,,-15,,-10,,28,,0,,0,,20.3,,20.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-10,1887,1,10,,-7.2,,-15.6,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-11,1887,1,11,,-5.6,,-17.8,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-12,1887,1,12,,-1.1,,-10.6,,-5.9,,23.9,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-13,1887,1,13,,-7.2,,-16.1,,-11.7,,29.7,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-14,1887,1,14,,0.6,,-9.4,,-4.4,,22.4,,0,,0,,15,,15,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-15,1887,1,15,,-4.4,,-12.8,,-8.6,,26.6,,0,,0,,1.8,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-16,1887,1,16,,-5,,-11.7,,-8.4,,26.4,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-17,1887,1,17,,0,,-9.4,,-4.7,,22.7,,0,,0,,3,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-18,1887,1,18,,-8.9,,-24.4,,-16.7,,34.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-19,1887,1,19,,-5,,-18.3,,-11.7,,29.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-20,1887,1,20,,6.1,,-9.4,,-1.7,,19.7,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-21,1887,1,21,,2.2,,-10,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-22,1887,1,22,,5,,-4.4,,0.3,,17.7,,0,,8.9,,0,,8.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-23,1887,1,23,,6.7,,2.2,,4.5,,13.5,,0,,3.8,,0,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-24,1887,1,24,,6.7,,-8.9,,-1.1,,19.1,,0,,0.5,,0.8,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-25,1887,1,25,,5,,-9.4,,-2.2,,20.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-26,1887,1,26,,-3.3,,-16.1,,-9.7,,27.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-27,1887,1,27,,-1.7,,-17.8,,-9.8,,27.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-28,1887,1,28,,4.4,,-2.8,,0.8,,17.2,,0,,5.8,,0,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-29,1887,1,29,,4.4,,-2.2,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-30,1887,1,30,,3.9,,-11.1,,-3.6,,21.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-01-31,1887,1,31,,-11.1,,-15,,-13.1,,31.1,,0,,0,,5.3,,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-01,1887,2,1,,-11.1,,-16.7,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-02,1887,2,2,,-5,,-15.6,,-10.3,,28.3,,0,,0,,15.7,,15.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-03,1887,2,3,,-2.2,,-6.7,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-04,1887,2,4,,-5.6,,-17.2,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-05,1887,2,5,,-3.9,,-17.8,,-10.9,,28.9,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-06,1887,2,6,,0,,-6.1,,-3.1,,21.1,,0,,6.9,,1,,7.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-07,1887,2,7,,-1.1,,-8.3,,-4.7,,22.7,,0,,0.3,,10.4,,10.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1887-02-08,1887,2,8,,7.2,,-2.8,,2.2,,15.8,,0,,15,,0,,15,,,,,,,
