Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1879-01-01,1879,1,1,,-3.3,,-10,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-02,1879,1,2,,-5,,-16.1,,-10.6,,28.6,,0,,0,,6.1,,6.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-03,1879,1,3,,-7.2,,-16.1,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-04,1879,1,4,,-4.4,,-8.9,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-05,1879,1,5,,-5,,-8.3,,-6.7,,24.7,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-06,1879,1,6,,-5.6,,-10,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-07,1879,1,7,,-3.3,,-7.2,,-5.3,,23.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-08,1879,1,8,,-1.7,,-5,,-3.4,,21.4,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-09,1879,1,9,,-4.4,,-10,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-10,1879,1,10,,-6.1,,-10.6,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-11,1879,1,11,,-4.4,,-13.9,,-9.2,,27.2,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-12,1879,1,12,,-4.4,,-15.6,,-10,,28,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-13,1879,1,13,,-3.3,,-8.9,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-14,1879,1,14,,-2.8,,-10,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-15,1879,1,15,,-8.3,,-21.1,,-14.7,,32.7,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-16,1879,1,16,,-10,,-13.9,,-12,,30,,0,,0,,12.4,,12.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-17,1879,1,17,,-1.1,,-17.8,,-9.5,,27.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-18,1879,1,18,,0,,-9.4,,-4.7,,22.7,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-19,1879,1,19,,-5,,-14.4,,-9.7,,27.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-20,1879,1,20,,-12.2,,-22.8,,-17.5,,35.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-21,1879,1,21,,-2.2,,-13.3,,-7.8,,25.8,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-22,1879,1,22,,-1.7,,-7.2,,-4.5,,22.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-23,1879,1,23,,-3.9,,-7.2,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-24,1879,1,24,,1.1,,-5.6,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-25,1879,1,25,,3.9,,-14.4,,-5.3,,23.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-26,1879,1,26,,-5.6,,-17.8,,-11.7,,29.7,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-27,1879,1,27,,5,,-5.6,,-0.3,,18.3,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-28,1879,1,28,,3.3,,-2.2,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-29,1879,1,29,,-0.6,,-6.1,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-30,1879,1,30,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-01-31,1879,1,31,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-01,1879,2,1,,-3.9,,-15,,-9.5,,27.5,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-02,1879,2,2,,-2.8,,-15,,-8.9,,26.9,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-03,1879,2,3,,-0.6,,-3.9,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-04,1879,2,4,,0,,-8.3,,-4.2,,22.2,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-05,1879,2,5,,-0.6,,-3.9,,-2.3,,20.3,,0,,0,,2.3,,2.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-06,1879,2,6,,0,,-6.7,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-07,1879,2,7,,-1.1,,-7.2,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-08,1879,2,8,,1.1,,-7.8,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-09,1879,2,9,,1.1,,-11.1,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-10,1879,2,10,,1.7,,-12.2,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-11,1879,2,11,,2.8,,-2.2,,0.3,,17.7,,0,,7.1,,0.8,,7.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-12,1879,2,12,,-1.7,,-11.1,,-6.4,,24.4,,0,,0,,7.6,,7.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-13,1879,2,13,,-10,,-17.2,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-14,1879,2,14,,-10.6,,-19.4,,-15,,33,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-15,1879,2,15,,-8.3,,-18.9,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-16,1879,2,16,,-2.2,,-9.4,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-17,1879,2,17,,-5,,-11.1,,-8.1,,26.1,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-18,1879,2,18,,-6.7,,-12.2,,-9.5,,27.5,,0,,0,,6.6,,6.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-19,1879,2,19,,-3.9,,-12.8,,-8.4,,26.4,,0,,0,,6.4,,6.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-20,1879,2,20,,-5,,-15.6,,-10.3,,28.3,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-21,1879,2,21,,-10,,-20,,-15,,33,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-22,1879,2,22,,0,,-13.3,,-6.7,,24.7,,0,,0,,3.3,,3.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-23,1879,2,23,,-3.3,,-13.3,,-8.3,,26.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-24,1879,2,24,,-8.3,,-15.6,,-12,,30,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-25,1879,2,25,,-2.8,,-12.8,,-7.8,,25.8,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-26,1879,2,26,,-2.2,,-16.7,,-9.5,,27.5,,0,,0,T,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-27,1879,2,27,,-12.2,,-21.7,,-17,,35,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-02-28,1879,2,28,,-3.3,,-22.2,,-12.8,,30.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-01,1879,3,1,,4.4,,-4.4,,0,,18,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-02,1879,3,2,,-3.3,,-11.1,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-03,1879,3,3,,-1.1,,-14.4,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-04,1879,3,4,,2.8,,-7.8,,-2.5,,20.5,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-05,1879,3,5,,1.1,,-6.7,,-2.8,,20.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-06,1879,3,6,,5,,-8.9,,-2,,20,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-07,1879,3,7,,0,,-7.2,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-08,1879,3,8,,1.1,,-5.6,,-2.3,,20.3,,0,,2,,0,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-09,1879,3,9,,6.7,,-3.3,,1.7,,16.3,,0,,4.3,,0,,4.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-10,1879,3,10,,9.4,,0,,4.7,,13.3,,0,,4.3,,0,,4.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-11,1879,3,11,,8.9,,-1.7,,3.6,,14.4,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-12,1879,3,12,,3.3,,-3.3,,0,,18,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-13,1879,3,13,,3.3,,-2.8,,0.3,,17.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-14,1879,3,14,,2.2,,-3.9,,-0.9,,18.9,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-15,1879,3,15,,-2.8,,-8.9,,-5.9,,23.9,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-16,1879,3,16,,-2.8,,-10,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-17,1879,3,17,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,2,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-18,1879,3,18,,-1.7,,-11.7,,-6.7,,24.7,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-19,1879,3,19,,-0.6,,-9.4,,-5,,23,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-20,1879,3,20,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-21,1879,3,21,,2.8,,-4.4,,-0.8,,18.8,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-22,1879,3,22,,-0.6,,-3.9,,-2.3,,20.3,,0,,0.8,,7.1,,7.9,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-23,1879,3,23,,1.1,,-4.4,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-24,1879,3,24,,3.3,,-1.7,,0.8,,17.2,,0,,0,T,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-25,1879,3,25,,0,,-5,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-26,1879,3,26,,1.1,,-5.6,,-2.3,,20.3,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-27,1879,3,27,,2.2,,-0.6,,0.8,,17.2,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-28,1879,3,28,,3.9,,0,,2,,16,,0,,2.5,,0,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-29,1879,3,29,,6.1,,1.1,,3.6,,14.4,,0,,11.2,,0,,11.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-30,1879,3,30,,2.8,,-2.2,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-03-31,1879,3,31,,2.8,,-4.4,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-01,1879,4,1,,7.2,,-4.4,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-02,1879,4,2,,-0.6,,-5.6,,-3.1,,21.1,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-03,1879,4,3,,-3.3,,-9.4,,-6.4,,24.4,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-04,1879,4,4,,-4.4,,-10,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-05,1879,4,5,,-1.7,,-8.3,,-5,,23,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-06,1879,4,6,,8.3,,-7.8,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-07,1879,4,7,,5.6,,-1.7,,2,,16,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-08,1879,4,8,,9.4,,-3.3,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-09,1879,4,9,,15,,0,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-10,1879,4,10,,6.7,,-1.1,,2.8,,15.2,,0,,7.4,,1.3,,8.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-11,1879,4,11,,3.3,,-3.3,,0,,18,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-12,1879,4,12,,6.1,,-2.2,,2,,16,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-13,1879,4,13,,5,,-2.8,,1.1,,16.9,,0,,2.5,,0,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-14,1879,4,14,,8.9,,-1.7,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-15,1879,4,15,,6.7,,-1.7,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-16,1879,4,16,,7.8,,-0.6,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-17,1879,4,17,,9.4,,0,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-18,1879,4,18,,12.2,,2.8,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-19,1879,4,19,,12.2,,3.3,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-20,1879,4,20,,13.3,,2.2,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-21,1879,4,21,,16.7,,-2.2,,7.3,,10.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-22,1879,4,22,,18.3,,3.3,,10.8,,7.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-23,1879,4,23,,13.3,,2.2,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-24,1879,4,24,,10.6,,2.2,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-25,1879,4,25,,16.1,,3.9,,10,,8,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-26,1879,4,26,,16.1,,7.8,,12,,6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-27,1879,4,27,,15.6,,7.8,,11.7,,6.3,,0,,1.5,,0,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-28,1879,4,28,,16.1,,6.1,,11.1,,6.9,,0,,5.1,,0,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-29,1879,4,29,,12.8,,0,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-04-30,1879,4,30,,8.9,,1.1,,5,,13,,0,,0.5,,0.3,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-01,1879,5,1,,5,,0,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-02,1879,5,2,,10.6,,-0.6,,5,,13,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-03,1879,5,3,,14.4,,0,,7.2,,10.8,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-04,1879,5,4,,11.7,,0,,5.9,,12.1,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-05,1879,5,5,,17.2,,2.8,,10,,8,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-06,1879,5,6,,10.6,,2.2,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-07,1879,5,7,,13.3,,3.9,,8.6,,9.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-08,1879,5,8,,15,,3.9,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1879-05-09,1879,5,9,,16.1,,1.7,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
