Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1882-01-01,1882,1,1,,-10,,-16.7,,-13.4,,31.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-02,1882,1,2,,-8.9,,-18.3,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-03,1882,1,3,,-4.4,,-19.4,,-11.9,,29.9,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-04,1882,1,4,,-11.1,,-21.1,,-16.1,,34.1,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-05,1882,1,5,,-6.7,,-11.7,,-9.2,,27.2,,0,,0,,1.5,,1.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-06,1882,1,6,,0,,-7.8,,-3.9,,21.9,,0,,0,T,3,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-07,1882,1,7,,2.2,,-1.1,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-08,1882,1,8,,7.2,,1.1,,4.2,,13.8,,0,,5.3,,0,,5.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-09,1882,1,9,,4.4,,-1.1,,1.7,,16.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-10,1882,1,10,,1.1,,-1.7,,-0.3,,18.3,,0,,0,,4.6,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-11,1882,1,11,,2.8,,-3.9,,-0.6,,18.6,,0,,0,,1.8,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-12,1882,1,12,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-13,1882,1,13,,2.8,,-2.8,,0,,18,,0,,0.8,,2.5,,3.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-14,1882,1,14,,1.7,,-6.7,,-2.5,,20.5,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-15,1882,1,15,,1.7,,-6.7,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-16,1882,1,16,,1.1,,-6.1,,-2.5,,20.5,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-17,1882,1,17,,-5.6,,-12.2,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-18,1882,1,18,,-1.7,,-12.2,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-19,1882,1,19,,-3.9,,-7.8,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-20,1882,1,20,,1.7,,-5,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-21,1882,1,21,,2.2,,-1.7,,0.3,,17.7,,0,,4.3,,0.8,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-22,1882,1,22,,1.1,,-18.9,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-23,1882,1,23,,-18.9,,-26.1,,-22.5,,40.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-24,1882,1,24,,-10,,-27.2,,-18.6,,36.6,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-25,1882,1,25,,1.7,,-12.2,,-5.3,,23.3,,0,,1,,2,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-26,1882,1,26,,8.3,,1.1,,4.7,,13.3,,0,,19.8,,0,,19.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-27,1882,1,27,,8.9,,-2.2,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-28,1882,1,28,,3.9,,-2.2,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-29,1882,1,29,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-30,1882,1,30,,-1.1,,-8.3,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-01-31,1882,1,31,,-0.6,,-7.2,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-01,1882,2,1,,1.7,,-7.2,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-02,1882,2,2,,3.3,,-2.8,,0.3,,17.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-03,1882,2,3,,0,,-10.6,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-04,1882,2,4,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-05,1882,2,5,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-06,1882,2,6,,0,,-8.9,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-07,1882,2,7,,5,,-3.3,,0.9,,17.1,,0,,2.5,,0,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-08,1882,2,8,,3.3,,-2.8,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-09,1882,2,9,,2.2,,-5,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-10,1882,2,10,,1.1,,-6.1,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1882-02-11,1882,2,11,,1.7,,-8.9,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
