Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1939-01-01,1939,1,1,,3.9,,-7.8,,-2,,20,,0,,0,,3.6,,3.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-02,1939,1,2,,0,,-6.7,,-3.4,,21.4,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-03,1939,1,3,,-10,,-14.4,,-12.2,,30.2,,0,,0,,1.8,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-04,1939,1,4,,2.2,,-15.6,,-6.7,,24.7,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-05,1939,1,5,,7.8,,-3.9,,2,,16,,0,,3.8,,0,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-06,1939,1,6,,4.4,,2.8,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-07,1939,1,7,,7.8,,2.2,,5,,13,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-08,1939,1,8,,2.8,,1.7,,2.3,,15.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-09,1939,1,9,,11.1,,-1.1,,5,,13,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-10,1939,1,10,,10.6,,2.8,,6.7,,11.3,,0,,0,T,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-11,1939,1,11,,1.7,,-1.7,,0,,18,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-12,1939,1,12,,-1.7,,-5.6,,-3.7,,21.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-13,1939,1,13,,-3.9,,-7.2,,-5.6,,23.6,,0,,0,,4.3,,4.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-14,1939,1,14,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-15,1939,1,15,,-0.6,,-10,,-5.3,,23.3,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-16,1939,1,16,,2.2,,-2.8,,-0.3,,18.3,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-17,1939,1,17,,-6.7,,-10,,-8.4,,26.4,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-18,1939,1,18,,-10.6,,-12.2,,-11.4,,29.4,,0,,0,,6.6,,6.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-19,1939,1,19,,-7.8,,-14.4,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-20,1939,1,20,,-2.2,,-13.3,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-21,1939,1,21,,3.9,,-4.4,,-0.3,,18.3,,0,,0,T,5.6,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-22,1939,1,22,,0,,-15,,-7.5,,25.5,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-23,1939,1,23,,-2.2,,-15,,-8.6,,26.6,,0,,0,,5.6,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-24,1939,1,24,,-0.6,,-5.6,,-3.1,,21.1,,0,,0,,2,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-25,1939,1,25,,-14.4,,-20,,-17.2,,35.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-26,1939,1,26,,-12.8,,-22.8,,-17.8,,35.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-27,1939,1,27,,-2.2,,-16.7,,-9.5,,27.5,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-28,1939,1,28,,2.8,,-8.3,,-2.8,,20.8,,0,,1,,0.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-29,1939,1,29,,2.8,,-3.3,,-0.3,,18.3,,0,,2.3,,0,T,2.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-30,1939,1,30,,-7.2,,-10,,-8.6,,26.6,,0,,0,,14,,14,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-01-31,1939,1,31,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-02-01,1939,2,1,,0,,-11.7,,-5.9,,23.9,,0,,0,,5.8,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1939-02-02,1939,2,2,,5,,-4.4,,0.3,,17.7,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-02-03,1939,2,3,,-1.1,,-3.3,,-2.2,,20.2,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1939-02-04,1939,2,4,,-3.9,,-9.4,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
