Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1893-01-01,1893,1,1,,2.8,,-2.2,,0.3,,17.7,,0,,7.1,,9.1,,16.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-02,1893,1,2,,0.6,,-8.3,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-03,1893,1,3,,-7.2,,-20,,-13.6,,31.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-04,1893,1,4,,-7.8,,-12.8,,-10.3,,28.3,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-05,1893,1,5,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,13.2,,13.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-06,1893,1,6,,-8.3,,-15.6,,-12,,30,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-07,1893,1,7,,-4.4,,-12.8,,-8.6,,26.6,,0,,0,,2,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-08,1893,1,8,,-7.2,,-18.9,,-13.1,,31.1,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-09,1893,1,9,,-2.8,,-15,,-8.9,,26.9,,0,,0,,2.8,,2.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-10,1893,1,10,,-14.4,,-25,,-19.7,,37.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-11,1893,1,11,,-14.4,,-27.8,,-21.1,,39.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-12,1893,1,12,,-13.9,,-17.8,,-15.9,,33.9,,0,,0,,3,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-13,1893,1,13,,-10.6,,-16.7,,-13.7,,31.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1893-01-14,1893,1,14,,-12.2,,-18.9,,-15.6,,33.6,,0,,0,,0,,0,,,,,,,
