Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1938-01-01,1938,1,1,,0,,-10.6,,-5.3,,23.3,,0,,0.5,,0,T,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-02,1938,1,2,,0,,-4.4,,-2.2,,20.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-03,1938,1,3,,1.1,,-5,,-2,,20,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-04,1938,1,4,,-1.7,,-6.1,,-3.9,,21.9,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-05,1938,1,5,,-5.6,,-10,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-06,1938,1,6,,-2.2,,-11.7,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-07,1938,1,7,,-1.1,,-6.7,,-3.9,,21.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-08,1938,1,8,,-4.4,,-8.9,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-09,1938,1,9,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-10,1938,1,10,,-4.4,,-10,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-11,1938,1,11,,-3.9,,-9.4,,-6.7,,24.7,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-12,1938,1,12,,-0.6,,-8.3,,-4.5,,22.5,,0,,0,,11.2,,11.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-13,1938,1,13,,0,,-5,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-14,1938,1,14,,-1.7,,-4.4,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-15,1938,1,15,,-2.2,,-16.1,,-9.2,,27.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-16,1938,1,16,,0.6,,-7.8,,-3.6,,21.6,,0,,0,,9.7,,9.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-17,1938,1,17,,-10.6,,-12.8,,-11.7,,29.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-18,1938,1,18,,-11.1,,-20,,-15.6,,33.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-19,1938,1,19,,-7.2,,-15,,-11.1,,29.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-20,1938,1,20,,0,,-11.7,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-21,1938,1,21,,1.1,,-5,,-2,,20,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-22,1938,1,22,,2.8,,-2.8,,0,,18,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-23,1938,1,23,,5.6,,0,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-24,1938,1,24,,8.3,,-1.1,,3.6,,14.4,,0,,10.7,,0,,10.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-25,1938,1,25,,2.2,,-3.3,,-0.6,,18.6,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-26,1938,1,26,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-27,1938,1,27,,-10.6,,-16.7,,-13.7,,31.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-28,1938,1,28,,-5.6,,-17.2,,-11.4,,29.4,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-29,1938,1,29,,3.3,,-9.4,,-3.1,,21.1,,0,,2.5,,1,,3.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-30,1938,1,30,,6.1,,-3.3,,1.4,,16.6,,0,,3,,0,T,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-01-31,1938,1,31,,-3.3,,-10,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-01,1938,2,1,,-5,,-13.9,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-02,1938,2,2,,3.3,,-9.4,,-3.1,,21.1,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-03,1938,2,3,,5.6,,-1.1,,2.3,,15.7,,0,,1.8,,0,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-04,1938,2,4,,0.6,,-1.7,,-0.6,,18.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-05,1938,2,5,,6.7,,-3.3,,1.7,,16.3,,0,,25.7,,0,,25.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-06,1938,2,6,,10.6,,3.9,,7.3,,10.7,,0,,7.4,,0,,7.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-07,1938,2,7,,-0.6,,-3.3,,-2,,20,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-08,1938,2,8,,5.6,,-5,,0.3,,17.7,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-09,1938,2,9,,7.2,,2.2,,4.7,,13.3,,0,,5.8,,0,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-10,1938,2,10,,-5,,-8.9,,-7,,25,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-11,1938,2,11,,-3.9,,-11.1,,-7.5,,25.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-12,1938,2,12,,1.7,,-6.7,,-2.5,,20.5,,0,,2.8,,0,T,2.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-13,1938,2,13,,3.3,,0,,1.7,,16.3,,0,,23.1,,0,,23.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-14,1938,2,14,,1.7,,-8.9,,-3.6,,21.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-15,1938,2,15,,-6.7,,-14.4,,-10.6,,28.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-16,1938,2,16,,-2.2,,-11.1,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-17,1938,2,17,,4.4,,-5,,-0.3,,18.3,,0,,6.6,,0,,6.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-18,1938,2,18,,3.9,,0.6,,2.3,,15.7,,0,,8.6,,0,,8.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-19,1938,2,19,,0.6,,-2.2,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-20,1938,2,20,,-0.6,,-7.2,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-21,1938,2,21,,-2.2,,-8.3,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-22,1938,2,22,,1.7,,-6.1,,-2.2,,20.2,,0,,0,,5.8,,5.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-23,1938,2,23,,1.1,,-1.1,,0,,18,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-24,1938,2,24,,-0.6,,-5.6,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-25,1938,2,25,,-3.9,,-13.9,,-8.9,,26.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-26,1938,2,26,,1.7,,-7.8,,-3.1,,21.1,,0,,0,,2.3,,2.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-27,1938,2,27,,2.2,,-9.4,,-3.6,,21.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-02-28,1938,2,28,,-1.7,,-20,,-10.9,,28.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-01,1938,3,1,,4.4,,-11.7,,-3.7,,21.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-02,1938,3,2,,4.4,,-4.4,,0,,18,,0,,1.3,,0.8,,2,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-03,1938,3,3,,-15.6,,-20.6,,-18.1,,36.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-04,1938,3,4,,-1.7,,-17.8,,-9.8,,27.8,,0,,0,T,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-05,1938,3,5,,1.7,,-8.9,,-3.6,,21.6,,0,,2.5,,0,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-06,1938,3,6,,1.7,,-9.4,,-3.9,,21.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-07,1938,3,7,,0.6,,-3.9,,-1.7,,19.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-08,1938,3,8,,0,,-7.8,,-3.9,,21.9,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-09,1938,3,9,,1.1,,-8.3,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-10,1938,3,10,,0.6,,-7.8,,-3.6,,21.6,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-11,1938,3,11,,2.2,,-4.4,,-1.1,,19.1,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-12,1938,3,12,,8.3,,-2.8,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-13,1938,3,13,,10,,2.8,,6.4,,11.6,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-14,1938,3,14,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-15,1938,3,15,,2.2,,-6.7,,-2.3,,20.3,,0,,3.8,,0,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-16,1938,3,16,,5,,0.6,,2.8,,15.2,,0,,5.6,,0,,5.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-17,1938,3,17,,6.7,,2.8,,4.8,,13.2,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-18,1938,3,18,,6.7,,2.2,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-19,1938,3,19,,12.8,,1.1,,7,,11,,0,,5.1,,0,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-20,1938,3,20,,14.4,,4.4,,9.4,,8.6,,0,,0.5,,0,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-21,1938,3,21,,16.7,,2.8,,9.8,,8.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-22,1938,3,22,,22.8,,3.9,,13.4,,4.6,,0,,0.3,,0,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-23,1938,3,23,,15.6,,10,,12.8,,5.2,,0,,7.4,,0,,7.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-24,1938,3,24,,9.4,,1.7,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-25,1938,3,25,,7.8,,0.6,,4.2,,13.8,,0,,1.3,,0,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-26,1938,3,26,,8.9,,2.2,,5.6,,12.4,,0,,3,,0,T,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1938-03-27,1938,3,27,,5.6,,-1.7,,2,,16,,0,,0,,0,T,0,T,,,,,,
