Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1865-01-01,1865,1,1,,-5,,-15.6,,-10.3,,28.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-02,1865,1,2,,-1.7,,-8.9,,-5.3,,23.3,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-03,1865,1,3,,-2.8,,-12.8,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-04,1865,1,4,,-3.3,,-11.1,,-7.2,,25.2,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-05,1865,1,5,,2.8,,-14.4,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-06,1865,1,6,,2.2,,-1.7,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-07,1865,1,7,,-12.2,,-15.6,,-13.9,,31.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-08,1865,1,8,,-2.2,,-18.9,,-10.6,,28.6,,0,,0,,1.8,,1.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-09,1865,1,9,,1.1,,-7.2,,-3.1,,21.1,,0,,0,,3.8,,3.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-10,1865,1,10,,-3.3,,-7.8,,-5.6,,23.6,,0,,0,,17.8,,17.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-11,1865,1,11,,-5,,-17.8,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-12,1865,1,12,,-1.1,,-8.9,,-5,,23,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-13,1865,1,13,,1.7,,-5,,-1.7,,19.7,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-14,1865,1,14,,-1.7,,-8.9,,-5.3,,23.3,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1865-01-15,1865,1,15,,-7.2,,-11.7,,-9.5,,27.5,,0,,0,,0.5,,0.5,,,,,,,
