Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1856-01-01,1856,1,1,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-02,1856,1,2,,-1.1,,-10.6,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-03,1856,1,3,,0,,-16.1,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-04,1856,1,4,,-7.8,,-13.9,,-10.9,,28.9,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-05,1856,1,5,,-7.2,,-13.3,,-10.3,,28.3,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-06,1856,1,6,,-5,,-14.4,,-9.7,,27.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-07,1856,1,7,,0,,-18.9,,-9.5,,27.5,,0,,0,,2.5,,2.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-08,1856,1,8,,-16.7,,-24.4,,-20.6,,38.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-09,1856,1,9,,-13.9,,-24.4,,-19.2,,37.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-10,1856,1,10,,-3.9,,-15,,-9.5,,27.5,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-11,1856,1,11,,-7.2,,-20,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-12,1856,1,12,,0,,-13.3,,-6.7,,24.7,,0,,0,,11.2,,11.2,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-13,1856,1,13,,-3.9,,-8.3,,-6.1,,24.1,,0,,0,,7.1,,7.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-14,1856,1,14,,-5.6,,-10.6,,-8.1,,26.1,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-15,1856,1,15,,-4.4,,-12.8,,-8.6,,26.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-16,1856,1,16,,-3.9,,-8.3,,-6.1,,24.1,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-17,1856,1,17,,0.6,,-5,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-18,1856,1,18,,1.1,,-8.3,,-3.6,,21.6,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-19,1856,1,19,,-7.8,,-18.3,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-20,1856,1,20,,-10.6,,-17.8,,-14.2,,32.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-21,1856,1,21,,-7.2,,-16.7,,-12,,30,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-22,1856,1,22,,-3.3,,-13.9,,-8.6,,26.6,,0,,0,,3,,3,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-23,1856,1,23,,-3.3,,-10.6,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-24,1856,1,24,,-4.4,,-18.9,,-11.7,,29.7,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-25,1856,1,25,,-11.1,,-20,,-15.6,,33.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-26,1856,1,26,,-5.6,,-17.8,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-27,1856,1,27,,-6.1,,-12.2,,-9.2,,27.2,,0,,0,,2.8,,2.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-28,1856,1,28,,-4.4,,-13.3,,-8.9,,26.9,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-29,1856,1,29,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-30,1856,1,30,,-2.8,,-12.8,,-7.8,,25.8,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-01-31,1856,1,31,,-6.7,,-12.8,,-9.8,,27.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-01,1856,2,1,,-0.6,,-15,,-7.8,,25.8,,0,,0,,1,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-02,1856,2,2,,-8.3,,-21.7,,-15,,33,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-03,1856,2,3,,-12.2,,-21.1,,-16.7,,34.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-04,1856,2,4,,-11.1,,-16.1,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-05,1856,2,5,,-8.9,,-18.9,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-06,1856,2,6,,-3.9,,-17.8,,-10.9,,28.9,,0,,0,,4.1,,4.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-07,1856,2,7,,-0.6,,-15.6,,-8.1,,26.1,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-08,1856,2,8,,-8.9,,-18.9,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-09,1856,2,9,,-7.2,,-18.9,,-13.1,,31.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-10,1856,2,10,,-1.1,,-12.8,,-7,,25,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-11,1856,2,11,,0.6,,-13.3,,-6.4,,24.4,,0,,0,,12.7,,12.7,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-12,1856,2,12,,-12.2,,-28.3,,-20.3,,38.3,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-13,1856,2,13,,-14.4,,-28.3,,-21.4,,39.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-14,1856,2,14,,-11.1,,-23.9,,-17.5,,35.5,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-15,1856,2,15,,-3.3,,-12.8,,-8.1,,26.1,,0,,0,,0.8,,0.8,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-16,1856,2,16,,0,,-14.4,,-7.2,,25.2,,0,,0,,5.1,,5.1,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-17,1856,2,17,,-10.6,,-18.3,,-14.5,,32.5,,0,,0,,0.3,,0.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-18,1856,2,18,,-11.7,,-18.3,,-15,,33,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-19,1856,2,19,,-3.9,,-15.6,,-9.8,,27.8,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-20,1856,2,20,,1.7,,-9.4,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-21,1856,2,21,,3.3,,-10,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-22,1856,2,22,,2.8,,-11.1,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1856-02-23,1856,2,23,,2.2,,-11.7,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
