Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO,6158350,1897-01-01,1897,1,1,,3.9,,-4.4,,-0.3,,18.3,,0,,4.6,,0,,4.6,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-02,1897,1,2,,8.9,,2.8,,5.9,,12.1,,0,,1,,0,,1,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-03,1897,1,3,,10,,2.8,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-04,1897,1,4,,8.3,,1.7,,5,,13,,0,,7.4,,0,T,7.4,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-05,1897,1,5,,2.2,,-7.2,,-2.5,,20.5,,0,,0,,1.3,,1.3,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-06,1897,1,6,,-0.6,,-7.8,,-4.2,,22.2,,0,,0,,0.5,,0.5,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-07,1897,1,7,,-1.1,,-5,,-3.1,,21.1,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-08,1897,1,8,,0.6,,-3.9,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-09,1897,1,9,,3.3,,-3.3,,0,,18,,0,,0,T,0,,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-10,1897,1,10,,1.7,,-1.7,,0,,18,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-11,1897,1,11,,0,,-10,,-5,,23,,0,,0,,0,T,0,T,,,,,,
-79.4,43.67,TORONTO,6158350,1897-01-12,1897,1,12,,-8.3,,-15,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
